idigbio:etag,dwc:occurrenceID,dwc:genus,species,Day,Month,Year,Day of the year
a609b798c853462e4d3fbc1816cdeb2ed9b682d5,http://n2t.net/ark:/65665/3a49a7c6c-ffcb-4a82-bf8d-5de4b2820b03,senecio,senecio boliviensis,20,2,1988,51
a349cf76e59402a6cd7d7252f31c5b785ab912e5,bra:mbm:mbm:132973,senecio,senecio boliviensis,20,2,1988,51
d5d6602b58f38df7e758cfd6ed082c95b21154a2,urn:catalog:mo:tropicos:597632,senecio,senecio boliviensis,14,3,1986,73
ce3823a4f3665b44d6f23a510bbd818b11f82dfc,http://n2t.net/ark:/65665/33968443c-a9e2-49c1-94fc-617135f4b27c,senecio,senecio boliviensis,14,3,1986,73
53d4ede205e64a6bb0080944fa739661c4e89965,http://n2t.net/ark:/65665/3dfbe4992-2e23-40b2-9298-899efc78231c,senecio,senecio boliviensis,16,3,1939,75
5dab2d9107f4a1d62923bcac34ab399aeba82e9e,http://n2t.net/ark:/65665/3118526db-c27b-4dc8-b3db-9fc5ac7228e2,senecio,senecio boliviensis,15,4,1992,106
f69c4485826742f9cd2948c0fc52703be6c21d7f,urn:catalog:mo:tropicos:581644,senecio,senecio boliviensis,15,4,1992,106
aaf3bfb0cca0b2fec0c71689e5e3754a8d3e8f8c,http://n2t.net/ark:/65665/3a4530dc1-4731-42f0-a63a-68985d662404,senecio,senecio boliviensis,16,4,1985,106
7c08d544a55f52057a0fece1fed1a95f08c2f66d,urn:catalog:mo:tropicos:2279895,senecio,senecio boliviensis,15,5,1988,136
fb26be9bd53281912c66ae3480cc7d9d795d88c1,urn:catalog:mo:tropicos:584713,senecio,senecio boliviensis,16,5,1990,136
d3b780729ab287cf0fe6d74723c780e95c3384d3,urn:catalog:mo:tropicos:581136,senecio,senecio boliviensis,19,5,1988,140
d53dc06128fc1946a259d05ece33458e3bd9be16,http://n2t.net/ark:/65665/3ea34daa9-45a0-4691-9b51-4bdac97a5d1c,senecio,senecio boliviensis,24,5,1990,144
75e349d3a32f46450b9e3f0fc8e67a1b18e9c9a7,http://n2t.net/ark:/65665/3c22e3d5c-9429-4c7a-bcdf-9d7da2ef4535,senecio,senecio boliviensis,29,5,1990,149
01266eb190357f525a8f2a4ef71d658dbdbe6117,urn:catalog:mo:tropicos:580808,senecio,senecio boliviensis,29,5,1990,149
1089d4b744ee358352e54db4f368c15c9253a5da,urn:catalog:mo:tropicos:583950,senecio,senecio boliviensis,18,6,1991,169
941d0bb4a4b2f46b91c65eac0fddbf75bcc05d02,http://n2t.net/ark:/65665/39633823d-ed61-4727-a9bd-d9de9f9d2c7a,senecio,senecio boliviensis,18,6,1991,169
ee0fe350fd3385d4cb01458120481298a4faea8b,urn:catalog:mo:tropicos:584310,senecio,senecio boliviensis,29,6,1988,181
aa1571af1e2bb9c083f688186d9ec4aa62b2a558,http://n2t.net/ark:/65665/3824100c5-798c-46cf-b5ec-c1f1a3e9b119,senecio,senecio boliviensis,29,6,1988,181
88b47dd62136c5143a80a2cbe7ed7b4162209fe4,http://n2t.net/ark:/65665/33f7aa162-c443-41fe-b61c-cdaa0c6894b4,senecio,senecio boliviensis,14,7,1921,195
d2feab2ae34d7aaea9429811a735eb25742e213d,urn:catalog:mo:tropicos:1534396,senecio,senecio boliviensis,14,7,1987,195
85d1683ff1f3537f7b3fe3b7a5a986f3fe68e747,http://n2t.net/ark:/65665/3ee525edc-0871-4b32-bfec-70f9971407a0,senecio,senecio boliviensis,20,7,1994,201
05dfb85ebd833b533469cbe81ba757bee7422880,urn:catalog:mo:tropicos:1718956,senecio,senecio boliviensis,23,7,2000,205
a9cb8e58fdc4fd0e03920ca37f9594d5fcb9701a,urn:catalog:mo:tropicos:1527606,senecio,senecio boliviensis,25,8,1987,237
69f826af0a77f9ff5e88e9b460491325d6fdb954,urn:catalog:mo:tropicos:1529717,senecio,senecio boliviensis,25,8,1996,238
19efb484aac53704f412fb1a0b8fc855c63f5e9e,bra:mbm:mbm:271335,senecio,senecio boliviensis,29,9,1997,272
94c58091186684a44f0a3acad1cdb8822173e3b7,urn:catalog:mo:tropicos:1527308,senecio,senecio boliviensis,30,9,1990,273
c899bbe59bdec2978f8c33542e9aa95eb0434b30,urn:catalog:mo:tropicos:100416750,senecio,senecio boliviensis,5,8,1911,217
324048090050bf2a36e6ec65126682e09967d31d,urn:catalog:mo:tropicos:100416739,senecio,senecio boliviensis,5,8,1911,217
c79cbbcd127bd0a0dfef87fe041a5d22bba2dec4,http://n2t.net/ark:/65665/3ba84f03c-3520-4d6f-b101-00b8febec0cb,senecio,senecio boliviensis,7,3,1921,66
1caf1be3c585bc82493bbab5b361faec53457ff3,urn:catalog:mo:tropicos:1532585,senecio,senecio boliviensis,7,8,1987,219
a16af4cd3cd8538d304e2ed93df85297b2df06a5,urn:catalog:mo:tropicos:1524793,senecio,senecio boliviensis,8,8,1987,220
e436e9a18e4f96eb90e8616d44511b9530817097,http://n2t.net/ark:/65665/348d70226-c07a-4e84-9148-4191da04cb54,senecio,senecio boliviensis,5,7,1988,187
6fc87853e0125847a853687fcf1402aa114fd7ec,urn:catalog:mo:tropicos:582367,senecio,senecio boliviensis,7,8,1988,220
ec5604a17a7e596b512925bb408745c11258a996,http://n2t.net/ark:/65665/371f50cce-c536-4aff-9662-4b98e9dae950,senecio,senecio boliviensis,5,11,1988,310
12e118b170bcdf53e85ec9f3ee8207e2b556858f,urn:catalog:mo:tropicos:3379302,senecio,senecio boliviensis,9,5,1990,129
a848eb7d04ebffe515188e8b2fc25bc70da51b99,urn:catalog:mo:tropicos:584595,senecio,senecio boliviensis,3,6,1991,154
da9d9300df01189d0f9073ca39c06be83e67835f,http://n2t.net/ark:/65665/377f76b06-69a8-4fec-9194-57186956f0d3,senecio,senecio boliviensis,3,6,1991,154
a28778767fe0151a633040ba5691d057e1cc5960,urn:catalog:mo:tropicos:581362,senecio,senecio boliviensis,9,8,1991,221
f1597155ab62d6517caf5cab15acc85f2aab706c,http://n2t.net/ark:/65665/31a9fa3b6-6094-4225-a460-96fcad0a7380,senecio,senecio boliviensis,9,8,1991,221
2e1e329247878e7610429381be521409c1544fea,urn:catalog:mo:tropicos:3379565,senecio,senecio boliviensis,8,8,1993,220
95557d6295e1d6623f3ce1a1032ce31eb9ceb5b7,urn:catalog:mo:tropicos:3376770,senecio,senecio boliviensis,8,8,1998,220
99704216db3e39da4a8bfff322d84b76f1d23811,8b3f6bbc-abf7-475a-a166-bdb8ccfb824c,senecio,senecio boliviensis,8,3,1856,68
0d1e45ce8b902de46b0a9c53ad88e6ac7f4433ca,s:vascularplants:s10-31529,senecio,senecio boliviensis,11,8,1857,223
4bae8f18d67e3e38b2b018755b7496dfa9409a20,http://specimens.kew.org/herbarium/k000634168,senecio,senecio boliviensis,1,8,1857,213
1920f03a59dd369bad4ae941052882b0d394af77,urn:catalog:mo:tropicos:100414397,senecio,senecio boliviensis,8,8,1857,220
b27af7ad761396e4a127df42d5eb13ddb61a845e,https://data.biodiversitydata.nl/naturalis/specimen/l.2425637,senecio,senecio boliviensis,1,5,1911,121
8ae633fd93556839f512466fb2e477fdf20776ba,https://data.biodiversitydata.nl/naturalis/specimen/l.2425638,senecio,senecio boliviensis,1,5,1911,121
186d7996ec7a1f7c61002e5c3af14daa9fc32445,s:vascularplants:s18-23151,senecio,senecio boliviensis,10,5,1911,130
b6ebfd4cc326a3b95f4ef88ab89d6990c060e3a4,s:vascularplants:s18-23152,senecio,senecio boliviensis,11,5,1988,132
a1c03ba5138d2985ec7fd6a7c543e735c43aa7fd,http://n2t.net/ark:/65665/333d38aa8-23e2-416e-8043-54cea51ef602,senecio,senecio boliviensis,1,3,1946,60
b08d7ae312742ee616949a8d0bccbffed5b953f0,s:vascularplants:s07-8203,senecio,senecio breviscapus,26,5,1921,146
404c02fb7c55986cdbbd2bdd9aaeb97cd4660f13,http://n2t.net/ark:/65665/3701dbca7-22ec-4bb6-92f9-3ec82b0bafa6,senecio,senecio breviscapus,26,2,1983,57
c9b340b5e4e770bc38e97db1a543d1a59a562d90,urn:catalog:mo:tropicos:3381102,senecio,senecio breviscapus,27,1,1996,27
704c7c04bb1f1ec535e6748fa7156f620ee8fc2e,http://n2t.net/ark:/65665/3be1bc9e5-d26d-4b72-af3d-3b739e5cd403,senecio,senecio breviscapus,16,3,1921,75
757792afd737df355d1e5ee3c760e734ff95743b,http://n2t.net/ark:/65665/3212abb0f-2cf6-49a1-b991-921ada4125fb,senecio,senecio breviscapus,16,4,1921,106
0b715332ba3d084be8c8aa60108b54ee3603cc5c,urn:catalog:mo:tropicos:3536780,senecio,senecio breviscapus,21,4,2008,112
c3064f4775c6d10b90cf8137179e294bddd21dc2,http://n2t.net/ark:/65665/399bd13ee-98c8-43b4-a205-c23a26b3c9cf,senecio,senecio breviscapus,22,5,1982,142
31fed231a40e47a59506dc8826f63e18e200118f,urn:catalog:mo:tropicos:584659,senecio,senecio breviscapus,5,2,1988,36
769f581574af67b7680233c346626e907acdd9b8,urn:catalog:mo:tropicos:100715223,senecio,senecio breviscapus,3,9,2006,246
680af3a0b63d2ccc8d372e7e97b92db2451390bb,s:vascularplants:s07-10455,senecio,senecio breviscapus,8,5,1857,128
921cdd3634c15435cd9b9b3d2945eb6ca10af3c7,de196fd5-c801-4859-b69a-45f8303510e0,senecio,senecio breviscapus,5,4,1860,96
e1b5d2088eee8286477f334f879489845bc2800b,urn:catalog:mo:tropicos:100419858,senecio,senecio breviscapus,8,4,1860,99
a461018d234759007156d5970f028a3c7b7e031e,urn:catalog:mo:tropicos:100416755,senecio,senecio bridgesii,3,8,1904,216
4bbfbfa555b132642db8d00e7fd729258800b070,http://n2t.net/ark:/65665/34f567b8a-81db-4da0-978e-42c4d282a6aa,senecio,senecio bridgesii,8,3,1939,67
76af726a6f1c1f961655f34f307b5fb278690048,https://data.biodiversitydata.nl/naturalis/specimen/l.2425363,senecio,senecio bridgesii,1,4,1904,92
98d3b55ce24a8b73cfa8fc3aa6f90d3fad020541,https://data.biodiversitydata.nl/naturalis/specimen/u.1143456,senecio,senecio bridgesii,1,4,1904,92
913c242bd10f83a23e9b4349b00476bb7f8ac347,urn:catalog:mo:tropicos:100416760,senecio,senecio brittonianus,24,8,1902,236
d38531dd986d22bf051b12870a1734d1bb82c53e,urn:catalog:mo:tropicos:100416783,senecio,senecio brittonianus,9,8,1907,221
43478e4dc69295b95dd34bade60465ea7c22011f,urn:catalog:mo:tropicos:100416777,senecio,senecio brittonianus,9,8,1907,221
df7a4637afa851acd507b7e20e391de40f682a96,urn:catalog:mo:tropicos:100416774,senecio,senecio brittonianus,8,8,1933,220
acba9d2b8258210dd506e118776969f7efde6dc7,6438d926-ad56-47d3-b5a2-623a6bf531a7,senecio,senecio brittonianus,7,8,1885,219
0c44eae4f2b30df8a023e776d4eb652f39e2da4c,595a1459-4e75-4af7-8811-516104a6411a,senecio,senecio brittonianus,7,8,1885,219
0823529e5e3d9b2f58b6a5fa0a66cc9bb8c68c22,f6255950-90b1-4979-b8e0-75b964fb85ff,senecio,senecio buchteinii,21,11,1910,325
a69753a9fa74d61f5b5d16d4692de9cd7632f6f5,urn:catalog:mo:tropicos:100434609,senecio,senecio buchteinii,25,10,2011,298
fefeb95b85113e752dba8073be804d1db13e1aef,9c808b59-f1ce-4862-bfdf-cbfbd07d2b8d,senecio,senecio buchteinii,11,8,1910,223
4ba9f11ca4d7c9c696acb96fc8de8425cd553682,http://n2t.net/ark:/65665/31944ef16-5847-4d00-83b9-afd716d45ec9,senecio,senecio buchteinii,1,11,1910,305
18289a2e835045eed20ba3740c426ae79fa34839,http://n2t.net/ark:/65665/309c02667-be76-455a-8a68-223113846936,senecio,senecio buchteinii,1,11,1910,305
f99e91256c4973acc3e587543794d66d21745624,6f1143ec-f0d0-4b35-bcee-6fdbad5e67f7,senecio,senecio buchteinii,7,11,1900,312
856e42ba41a011c5e534e156017c8a55294cad8b,http://n2t.net/ark:/65665/3bc952e6e-b8b8-48f0-bdda-96d6f4bc3afc,senecio,senecio campanulatus,29,5,1990,149
d3fb16bbf29826a39567e1bd1e24ae919f0ce7ea,http://n2t.net/ark:/65665/3e71752a1-f3e9-49c5-a2a6-a7d19c2526a8,senecio,senecio campanulatus,20,7,1994,201
4d6643cb031edd6a87a31a420bd3d73da308a98f,http://n2t.net/ark:/65665/3d1651b12-2591-42b4-aba7-397461c05183,senecio,senecio campanulatus,25,7,1996,207
5f05e339b98ebaf43cc1a16e16685b9b208684fd,http://herbarium.bgbm.org/object/b100525211,senecio,senecio campanulatus,31,7,1928,213
5d4d6e468120d3e4c3a0fc23daa4573137340303,urn:catalog:mo:tropicos:100416805,senecio,senecio campanulatus,6,8,1911,218
78e6e8461a813023f0fa17fc7d23ad1e5df5cbef,urn:catalog:mo:tropicos:3346655,senecio,senecio campanulatus,8,8,1929,220
084d1d31391e528f61e4f3dcc18f39e99e68865a,http://n2t.net/ark:/65665/3f8aecd77-2345-4956-ba3f-f0b951601da0,senecio,senecio campanulatus,7,2,1986,38
ed71803fdb1ba3e449980179024655a40a7e8c83,http://n2t.net/ark:/65665/30da2094d-aad8-4583-bea0-2d355e085759,senecio,senecio campanulatus,5,7,1988,187
1130fe788f1ec17acf94e6eea5719849f5106647,http://n2t.net/ark:/65665/371c3fcea-9d4a-418b-a72c-8b9f18da5ad7,senecio,senecio campanulatus,6,12,1988,341
e06db5fc95a2a1011362926ac1c4a1a0c3738f00,4ef2d33f-c176-47b7-ba34-3a8129d2ea10,senecio,senecio campanulatus,8,3,1858,67
f98955b4d41f07c81a3c4e772d167545a94dba25,http://n2t.net/ark:/65665/31501da8e-a0c8-4284-a31b-0142707e327d,senecio,senecio campanulatus,8,5,1858,128
7043ce04fbf8a690824a5aa456ac98629596c468,c7c9bd3e-ea15-454b-8574-cdf610cc5213,senecio,senecio campanulatus,8,5,1858,128
763318dc6548879717e8bb9172e934084f11aff4,af302f05-6016-4f58-9eea-b24c1678250f,senecio,senecio campanulatus,8,5,1858,128
6a3b1bb20c90aa79fd04cec604b7c4398967dad3,ba46b772-c28c-4625-ae8e-75d02a0e3bf7,senecio,senecio campanulatus,8,5,1858,128
9018fd4914f5466a3f0ded40daf7b18a5d116b6e,84be0289-2e5e-48d3-81a0-dc13d03bb2a6,senecio,senecio campanulatus,8,5,1858,128
5c461326e6b610cb3b670d02a0a673a113e867e8,7a006716-209b-490a-af51-6411adbcde49,senecio,senecio campanulatus,8,5,1858,128
e1701e2012e4216daaaf064025267ca9fa3bef9c,https://data.biodiversitydata.nl/naturalis/specimen/l.2425075,senecio,senecio campanulatus,1,5,1911,121
3653c9e2948eacb91a523b5b932d1cd8a1bd5b0b,https://data.biodiversitydata.nl/naturalis/specimen/l.2425076,senecio,senecio campanulatus,1,5,1911,121
b04e5964536835987dec2639ad329aab2b10f4c0,https://data.biodiversitydata.nl/naturalis/specimen/l%20%200002265,senecio,senecio campanulatus,1,6,1911,152
9c9460fba2452f564635bba754be5ff06aa21851,https://data.biodiversitydata.nl/naturalis/specimen/u.1143461,senecio,senecio campanulatus,4,6,1950,155
07f20332f4b5c18bfe11b581eba29411b01d5574,0658ef78-fe19-40a5-abc2-c911f553ad1d,senecio,senecio candollii,13,5,1859,133
fc5276b0193d96038bb5c4c691e3163338db87ab,6d05f23f-82fb-4b8f-ad68-db7fce69d68a,senecio,senecio candollii,13,5,1859,133
249d56a80261db37b2d011c837fb56a0fd020efd,s:vascularplants:s07-8185,senecio,senecio candollii,23,2,1921,54
5d2db2cf086dee2de2b7e43820cb0b9be648caac,s:vascularplants:s07-8188,senecio,senecio candollii,28,4,1921,118
9e6ea54442a7be7ff2858c87147380323514056b,s:vascularplants:s13-5675,senecio,senecio candollii,28,5,1929,148
79f3001ea1fe6f41e392df69c310d5ad3ecce2fa,s:vascularplants:s19-5164,senecio,senecio candollii,25,4,1987,115
433282b90696a4c557dfe6f300442c0ab5677231,s:vascularplants:s19-5175,senecio,senecio candollii,25,4,1987,115
2a25a7ab184fcfab72be20683834f8f291829c98,s:vascularplants:s13-5685,senecio,senecio candollii,15,2,1998,46
b3a9e3ec3299877e844bd2fb19eace572b24a11d,urn:catalog:mo:tropicos:595892,senecio,senecio candollii,14,2,1980,45
ae786b50cc09e21b40ed78d434f20dbb9e6e0ac7,urn:catalog:mo:tropicos:100472510,senecio,senecio candollii,17,2,2012,48
f601db8d59e762a1a94972722caf8cfbb16ff425,urn:catalog:mo:tropicos:597229,senecio,senecio candollii,18,2,1980,49
3d97ac701d62d77951fcba1ba06f4cfc6f5785be,urn:catalog:mo:tropicos:100715240,senecio,senecio candollii,13,3,2006,72
376066585e7716d21b433c81b3680b425dd726bb,urn:catalog:mo:tropicos:598869,senecio,senecio candollii,15,3,1984,75
ff49ea826000926ea90e6561524aad864a4dd94d,bra:mbm:mbm:127608,senecio,senecio candollii,15,3,1984,75
85a105a2857b637d794d42c67539d352982384b0,http://n2t.net/ark:/65665/30e16fb36-d45c-4d7b-9a42-f3bef21a1651,senecio,senecio candollii,18,3,1984,78
40f57f096c36060fde10ee04d914f27da0a25964,urn:catalog:mo:tropicos:100418989,senecio,senecio candollii,29,3,1939,88
ed75c43051b71b33d89375ddc6f2a8f6d903a299,urn:catalog:mo:tropicos:596476,senecio,senecio candollii,17,4,1985,107
b0e21002631c033661da7d7bc42e8a908ccdb079,http://n2t.net/ark:/65665/3eec54f47-cda4-44f5-b731-86de6d653ae7,senecio,senecio candollii,24,4,1988,115
822afcf4a81bb5d803d11f1b2bc8d726596dcd7e,http://n2t.net/ark:/65665/32a27ba36-2237-4d5d-8d4e-44d508d5f14c,senecio,senecio candollii,25,4,1987,115
2cca0ad9a9888cf7c6b53d51d0228691ecbf8f2f,http://n2t.net/ark:/65665/3f653e2b7-84ea-4f5d-ad6e-eb2f01113bc5,senecio,senecio candollii,25,4,1987,115
63702325710c674e51b8758033201f7be92d129d,http://n2t.net/ark:/65665/3ce309731-dd81-4735-a868-8d345e8afcc3,senecio,senecio candollii,26,4,1982,116
b39e8e1d21541cb27c4c6b570f64e43aac96b1d7,http://n2t.net/ark:/65665/31422957c-eba2-48b3-be19-dc04dcf96b25,senecio,senecio candollii,28,4,1921,118
a7b36d3be14b5bdec3498adf666bb749d7137c3d,urn:catalog:mo:tropicos:3382376,senecio,senecio candollii,30,4,1926,120
234fab99d1b1447f07a4c49906bae9c7ce92275a,urn:catalog:mo:tropicos:568227,senecio,senecio candollii,15,5,1985,135
584d967f3af0b78877aa71ec5208f068a9f08e8d,urn:catalog:mo:tropicos:3382244,senecio,senecio candollii,28,5,1929,148
b083432e2583bdf7f9e219476e4f0864b96a3e86,http://n2t.net/ark:/65665/37785354a-bca6-4989-bee9-529bdb955ae9,senecio,senecio candollii,4,1,1921,4
ac933144c117daecf2b51b4073ff4c02361288c8,http://n2t.net/ark:/65665/39a606593-45bc-40bb-b52a-946911947550,senecio,senecio candollii,3,10,1921,276
d940d2ceff14aa91fee8cb14e6a18ed2e0d8935a,urn:catalog:mo:tropicos:100418981,senecio,senecio candollii,5,8,1932,218
a3b76afdee13a6c4ba8a610acf765cc5aaeedc48,urn:catalog:mo:tropicos:589715,senecio,senecio candollii,4,3,1984,64
4b13e19ee7a946fd8001f000a37d9a8d82422d05,urn:catalog:mo:tropicos:596468,senecio,senecio candollii,3,8,1984,216
11198f017df24d59bf983bd55f87c70cf72560ef,urn:catalog:mo:tropicos:3381050,senecio,senecio candollii,8,8,1984,221
9ecc2e75426a80bf03577b0607d05ff6a6c3c57e,http://n2t.net/ark:/65665/314f3b6da-5e4c-45d6-997d-2ca7f7c3ad6b,senecio,senecio candollii,3,11,1984,308
295ef5a71f0117b02489a9af9eace03311c5b79a,http://n2t.net/ark:/65665/337de7452-3630-4685-85cf-c05f01ec1642,senecio,senecio candollii,4,6,1987,155
f7a1db82d8c9afdedb2aae608163a80edb35bc14,http://n2t.net/ark:/65665/37015d2e6-d57e-445e-b9b3-2eb8531b23d4,senecio,senecio candollii,5,6,1995,156
e1f8b8e18efa59e8cac2996a56236c43a68dd516,urn:catalog:mo:tropicos:100715204,senecio,senecio candollii,1,7,2005,182
be26e4a5c4112f498d9f777958e2b99e6fb32609,urn:catalog:mo:tropicos:100168998,senecio,senecio candollii,6,7,2008,188
c553c11b5badab9652458405fdd0f196f3d79943,urn:catalog:mo:tropicos:100178539,senecio,senecio candollii,4,10,2008,278
4d22482ba41f639dea3011630f20fcd4cc4e1935,urn:catalog:mo:tropicos:100539539,senecio,senecio candollii,4,10,2009,277
b3a44f1d4e64417b858826e9db6ff1f18063fb5a,1cf21406-6287-46e8-9b25-050be19a0cfb,senecio,senecio candollii,7,8,1857,219
1438601b5d18c132465529f0bb5c8d07ecdc381e,2ed13eee-d7fa-4071-8614-80677f0b3703,senecio,senecio candollii,8,8,1857,220
f016a307f7a3762a108dc78fb8e7c2fcbb6d96da,urn:catalog:mo:tropicos:100418993,senecio,senecio candollii,8,8,1857,220
32ba0410fd4830a0ac257a2c256ea782f0f7f984,http://n2t.net/ark:/65665/3da1b7537-13ef-40be-a6ef-fa6aa909f7bb,senecio,senecio candollii,10,7,1860,192
223a3be6a299592d0a15eec97fa4c35f7d13dd58,s:vascularplants:s07-8186,senecio,senecio candollii,10,3,1921,69
f218b87124c611d51529cc96b889efe2d2808582,https://data.biodiversitydata.nl/naturalis/specimen/u.1143466,senecio,senecio candollii,12,3,1984,72
8102cb20b9fa783ba4691f66675683996474fbb7,http://n2t.net/ark:/65665/382c6b8a0-4f84-4737-8166-04536059ac7a,senecio,senecio candollii,1,5,1960,122
b7ac385a86643e3403c7a6acbf2677f0b51cc400,https://data.biodiversitydata.nl/naturalis/specimen/u.1143464,senecio,senecio cannabinifolius,27,12,1928,362
05b92363de79411e2f6b1b4ea8a8745882ff5add,https://data.biodiversitydata.nl/naturalis/specimen/u.1143465,senecio,senecio cannabinifolius,7,11,1928,312
0afe27f5ddcae068f8c938e77643d54fb355d763,urn:catalog:mo:tropicos:3378632,senecio,senecio chavanilloensis,9,9,1947,252
e7a0b2255901d8505d1c29ad6279ef3af273fabd,https://data.biodiversitydata.nl/naturalis/specimen/u.1143421,senecio,senecio chiquianensis,5,7,1969,186
638a02a823a042a52268cb7c8006447f0173267d,31e022a4-2b3a-4cf7-a77b-e07c88c421ba,senecio,senecio chodatianus,3,8,1935,215
07536676f4c2b94eb66c58baae048a75f34d6234,urn:catalog:mo:tropicos:100599805,senecio,senecio chodatianus,8,1,1999,8
c6bb80942a03344f0fd16ea3b24a39842e6b25d5,http://n2t.net/ark:/65665/388a51360-458f-4e91-963a-423a5ed21d09,senecio,senecio chodatianus,1,3,1935,60
b7a68aa2a375c84bd499e0efe05ee9c989eeac95,s:vascularplants:s18-23624,senecio,senecio chrysolepis,20,5,1989,140
96e738699fb2c2cdb85fdfc5974095de9698ad46,http://n2t.net/ark:/65665/3e69d7edf-693a-4a0f-8733-ea0519923b7e,senecio,senecio chrysolepis,20,5,1989,140
8d1ae270e48a1cb317c61430a3e662d89bbaa93d,urn:catalog:mo:tropicos:2279905,senecio,senecio chrysolepis,8,8,1989,220
d175e65922147c20b650ef2dfa14f515bc70afa1,urn:catalog:mo:tropicos:3381802,senecio,senecio clarioneaefolius,17,1,1973,17
533af36b429c9a994442522827c4bf152b591b6e,urn:catalog:mo:tropicos:3378808,senecio,senecio clarioneaefolius,21,2,1936,52
d7dc075d286468a5bc966a237de246bf03bea728,urn:catalog:mo:tropicos:3378995,senecio,senecio clarioneaefolius,3,6,1919,154
63ae3eecf71ed367705bb09be3bb055d4979d6cd,http://n2t.net/ark:/65665/397058f9e-f0d2-498d-9280-e5a0accee479,senecio,senecio clivicola pampae,22,3,1979,81
62250b7af7103cd765f592a4db756f1a5da9b0e3,http://n2t.net/ark:/65665/3f669bb1f-d2ef-4f96-987a-11efb84d61a5,senecio,senecio clivicola pampae,16,3,1920,76
f6d17d50b61092633307209278418fe0daf34a81,urn:catalog:mo:tropicos:100419109,senecio,senecio clivicola pampae,16,3,1920,76
ad4d800b99caa121c8dd6c8a808557e8a7004956,urn:catalog:mo:tropicos:100563339,senecio,senecio clivicola pampae,26,3,1979,85
442c73916c66afe4ad27588216606a8caabb0e38,http://n2t.net/ark:/65665/330642b54-9ba4-438f-9587-ebc006469303,senecio,senecio clivicola pampae,24,4,2006,114
43938d4d4ead15e005a40800e4c4f31ece1f4007,http://n2t.net/ark:/65665/3115b0bbf-6ea7-4e12-942e-ab2c1cb880c8,senecio,senecio clivicola pampae,30,4,1963,120
8aa05745dea00c97266c99f14d4ae48739b3a8b4,urn:catalog:mo:tropicos:586821,senecio,senecio clivicola pampae,30,4,1989,120
109b0d98dfed52cbb9dd81accb69f067ff638816,http://n2t.net/ark:/65665/3d600bf3a-754f-4e83-9f56-e24b6463c5e6,senecio,senecio clivicola pampae,30,4,1989,120
936852a8412c98bb9841a91d35e257f61acd39db,urn:catalog:mo:tropicos:1517680,senecio,senecio clivicola pampae,24,5,1927,144
d120bdcb24c5ec11cbd1a2643bd0d2c7742def18,http://n2t.net/ark:/65665/3538718d7-d2dc-418e-b15f-96d0b51e26b5,senecio,senecio clivicola pampae,31,5,2001,151
13205c0722fe41f79cca1f81c26d0cbf8ea9ccfa,urn:catalog:mo:tropicos:3377398,senecio,senecio clivicola pampae,21,7,1929,202
4d35e79518d5cae44b5ce37c099008e8f94879e8,http://n2t.net/ark:/65665/37469a181-ee88-424c-ad01-199b6c518b48,senecio,senecio clivicola pampae,17,8,1947,229
7ef2a7b5c6b785e6b1cce26a4a1ed44ab35e8589,urn:catalog:mo:tropicos:100419130,senecio,senecio clivicola pampae,11,7,1906,192
14faf72252ca3c400d3d685289a9025912d752ee,urn:catalog:o:v:2017127,senecio,senecio clivicola pampae,11,7,1906,192
d0fab969f187aace2f95670974cd04fcbf5a3061,urn:catalog:mo:tropicos:100419125,senecio,senecio clivicola pampae,8,8,1906,220
d5af35f913ae7664f5e3f7506dfa829eda0687fc,urn:catalog:mo:tropicos:3377152,senecio,senecio clivicola pampae,2,2,1978,33
