dwc:occurrenceID,dwc:catalogNumber,dwc:datasetID,dwc:genus,species,Day,Month,Year,Day of the year
http://specimens.kew.org/herbarium/k000646958,,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,1,3,1947,60
d3c9fb08-25a6-425c-89ef-27af34c73d41,187569,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,6,10,1947,279
https://data.biodiversitydata.nl/naturalis/specimen/l.2767972,l.2767972,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,6,10,1947,279
s:vascularplants:s-pl-15878,s-pl-15878,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,8,8,1947,220
e35f1bdf-db1c-4479-bd53-14cba0f7dd07,187621,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,9,5,1947,129
190bad36-1f2a-4115-8051-296486430db0,402188,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,12,10,1947,285
http://specimens.kew.org/herbarium/k000825871,,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,1,1,1948,1
https://data.biodiversitydata.nl/naturalis/specimen/wag.1711899,wag.1711899,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,1,1,1948,1
https://data.biodiversitydata.nl/naturalis/specimen/l.2777533,l.2777533,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,1,1,1948,1
0521d3cc-32a7-47ec-b6ba-ca0156dd61d4,187623,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,1,8,1948,214
86b9ab67-e44d-4a51-8973-f8817f218a23,187670,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,3,1,1948,3
http://specimens.kew.org/herbarium/k000825873,,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,4,1,1948,4
https://data.biodiversitydata.nl/naturalis/specimen/l.2777532,l.2777532,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,4,1,1948,4
44f9fdb3-10e6-4a18-aca3-d7fee95b9368,canb 578800.1,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,5,4,1948,96
https://data.biodiversitydata.nl/naturalis/specimen/l.2777548,l.2777548,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,6,1,1948,6
http://specimens.kew.org/herbarium/k000670875,,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,8,1,1948,8
https://data.biodiversitydata.nl/naturalis/specimen/l.2768100,l.2768100,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,8,1,1948,8
https://data.biodiversitydata.nl/naturalis/specimen/l.2778940,l.2778940,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,8,1,1948,8
https://data.biodiversitydata.nl/naturalis/specimen/l.2777521,l.2777521,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,4,1,1949,4
https://data.biodiversitydata.nl/naturalis/specimen/l.2777174,l.2777174,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,6,4,1949,96
78de3724-c6d9-4363-9695-47212c9e8f7b,187684,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,7,5,1949,127
https://data.biodiversitydata.nl/naturalis/specimen/l.2777100,l.2777100,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,7,10,1949,280
https://data.biodiversitydata.nl/naturalis/specimen/l.2777539,l.2777539,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,1,1,1950,1
http://specimens.kew.org/herbarium/k000646921,,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,1,4,1950,91
https://data.biodiversitydata.nl/naturalis/specimen/l.2777597,l.2777597,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,1,4,1950,91
https://data.biodiversitydata.nl/naturalis/specimen/l.2768010,l.2768010,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,1,6,1950,152
https://data.biodiversitydata.nl/naturalis/specimen/l.2768014,l.2768014,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,1,9,1950,244
1f2088e0-ffa5-49af-b9b7-f22f0638c830,187599,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,1,9,1950,244
ffb9a7f9-6181-41b3-a5a0-8bb69671c736,652954,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,3,9,1950,246
1d59e958-35c1-4db7-a291-a4d911b685f1,652953,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,3,9,1950,246
https://data.biodiversitydata.nl/naturalis/specimen/l.2777469,l.2777469,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,4,1,1950,4
https://data.biodiversitydata.nl/naturalis/specimen/l.2777491,l.2777491,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,5,9,1950,248
https://data.biodiversitydata.nl/naturalis/specimen/l.2767987,l.2767987,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,5,10,1950,278
https://data.biodiversitydata.nl/naturalis/specimen/l.2767985,l.2767985,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,5,10,1950,278
c4cdc79f-4ab5-4601-a3e6-7e0ebef1b003,187639,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,5,10,1950,278
https://data.biodiversitydata.nl/naturalis/specimen/l.2777479,l.2777479,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,12,1,1950,12
82051476-c5bc-421c-b339-55444777a07b,187597,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,12,6,1950,163
https://data.biodiversitydata.nl/naturalis/specimen/l.2777158,l.2777158,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,6,7,1951,187
14bf1128-b371-48e3-b703-b0627076ce79,187491,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,7,9,1951,250
https://data.biodiversitydata.nl/naturalis/specimen/l.2777150,l.2777150,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,9,3,1951,68
https://data.biodiversitydata.nl/naturalis/specimen/l.2777151,l.2777151,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,9,3,1951,68
http://specimens.kew.org/herbarium/k000646972,,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,9,6,1951,160
https://data.biodiversitydata.nl/naturalis/specimen/l.2777318,l.2777318,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,9,6,1951,160
159cfb2d-ced9-4dd3-82ad-5bfa168cdebf,187645,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,12,1,1951,12
https://data.biodiversitydata.nl/naturalis/specimen/l.2767993,l.2767993,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,12,2,1951,43
730dafc2-62d8-4e6d-b5d1-adacb30a6c9d,187644,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,12,2,1951,43
https://data.biodiversitydata.nl/naturalis/specimen/l.2767990,l.2767990,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,12,2,1951,43
f94e52e2-3ad7-4e54-9b35-14d9e93f3664,187640,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,1,7,1952,183
827b610f-832e-4007-b226-b96f4060309f,187643,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,2,7,1952,184
https://data.biodiversitydata.nl/naturalis/specimen/l.2768012,l.2768012,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,2,7,1952,184
https://data.biodiversitydata.nl/naturalis/specimen/l.2777554,l.2777554,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,1,1,1953,1
9a503b2a-ac8e-44fb-af99-cb0f16c4a128,dna d0037368,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,4,1,1953,4
4fedcb99-04b6-457d-aad5-c64e4c1530b7,187592,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,5,6,1953,156
https://data.biodiversitydata.nl/naturalis/specimen/l.2777340,l.2777340,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,5,8,1953,217
http://specimens.kew.org/herbarium/k000666742,,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,6,1,1953,6
eedd8353-1a88-4cbc-be50-4f2e6b3bf15b,187687,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,7,10,1953,280
https://data.biodiversitydata.nl/naturalis/specimen/l.2767969,l.2767969,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,7,11,1953,311
ad646822-e834-44d9-940e-0df05017ad30,187587,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,7,11,1953,311
https://data.biodiversitydata.nl/naturalis/specimen/l.2777535,l.2777535,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,10,5,1953,130
https://data.biodiversitydata.nl/naturalis/specimen/l.2777516,l.2777516,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,1,1,1954,1
https://data.biodiversitydata.nl/naturalis/specimen/l.2778934,l.2778934,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,1,1,1954,1
6f028500-44b7-4b0d-ab26-10320b0e517a,653369,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,1,6,1954,152
https://data.biodiversitydata.nl/naturalis/specimen/l.2777568,l.2777568,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,3,8,1954,215
https://data.biodiversitydata.nl/naturalis/specimen/l.2777103,l.2777103,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,4,10,1954,277
https://data.biodiversitydata.nl/naturalis/specimen/l.2777500,l.2777500,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,7,3,1954,66
cdbf12c8-c761-4eb4-9f6a-60731122db19,653364,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,8,1,1954,8
http://specimens.kew.org/herbarium/k000670842,,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,8,3,1954,67
648133a3-30d4-494b-a300-5a10912acf18,187538,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,8,3,1954,67
https://data.biodiversitydata.nl/naturalis/specimen/l.2777286,l.2777286,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,8,3,1954,67
79f5e578-7b2b-40dd-9c10-56bc98f1eb54,qrs 502842.1,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,9,2,1954,40
bb113dcd-f67b-4e1e-bf46-b9116f048da3,mel 2369494a,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,9,6,1954,160
https://data.biodiversitydata.nl/naturalis/specimen/l.2768057,l.2768057,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,9,6,1954,160
http://specimens.kew.org/herbarium/k000825921,,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,9,6,1954,160
http://specimens.kew.org/herbarium/k000670880,,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,11,10,1954,284
https://data.biodiversitydata.nl/naturalis/specimen/l.2777540,l.2777540,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,6,1,1955,6
http://specimens.kew.org/herbarium/k000645919,,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,7,5,1955,127
https://data.biodiversitydata.nl/naturalis/specimen/l.2777099,l.2777099,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,7,5,1955,127
https://data.biodiversitydata.nl/naturalis/specimen/l.2777365,l.2777365,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,3,1,1956,3
https://data.biodiversitydata.nl/naturalis/specimen/l.2777144,l.2777144,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,7,7,1956,189
https://data.biodiversitydata.nl/naturalis/specimen/l.2777110,l.2777110,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,8,11,1956,313
http://specimens.kew.org/herbarium/k000825924,,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,9,9,1956,253
https://data.biodiversitydata.nl/naturalis/specimen/l.2768040,l.2768040,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,9,9,1956,253
http://specimens.kew.org/herbarium/k000670855,,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,11,9,1956,255
https://data.biodiversitydata.nl/naturalis/specimen/l.2768048,l.2768048,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,11,9,1956,255
61cfb852-f1be-4379-9ab6-ff4e031da3a5,187464,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,2,3,1957,61
https://data.biodiversitydata.nl/naturalis/specimen/l.2777033,l.2777033,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,5,11,1957,309
http://specimens.kew.org/herbarium/k000646854,,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,9,2,1957,40
https://data.biodiversitydata.nl/naturalis/specimen/l.2777576,l.2777576,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,9,2,1957,40
9164daa0-a09f-4db9-a890-4149c6957b8d,187632,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,9,7,1957,190
http://specimens.kew.org/herbarium/k000645943,,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,3,6,1958,154
https://data.biodiversitydata.nl/naturalis/specimen/l.2770728,l.2770728,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,3,6,1958,154
https://data.biodiversitydata.nl/naturalis/specimen/l.2777335,l.2777335,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,5,10,1958,278
a92bd773-9a80-4835-97fd-471f13955ecd,121572,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,6,12,1958,340
aaf18ce7-66d0-42f3-9d55-9fa464809d4f,barcode-00359048,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,11,12,1958,345
https://data.biodiversitydata.nl/naturalis/specimen/l.2768047,l.2768047,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,5,2,1959,36
50a0d017-543a-4312-aee5-3994d3787655,187634,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,8,4,1959,98
http://specimens.kew.org/herbarium/k000825964,,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,8,4,1959,98
https://data.biodiversitydata.nl/naturalis/specimen/l.2777333,l.2777333,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,8,4,1959,98
2616b5f4-e0b7-4d14-b3c9-98bab8144100,rsa0022592,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,8,12,1959,342
https://data.biodiversitydata.nl/naturalis/specimen/l.2768062,l.2768062,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,10,12,1959,344
e02a6f33-da86-4c7f-982c-0b58952cf4ad,rsa0019174,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,12,4,1959,102
bdc26245-9e2d-4207-b89a-d2e6634f7fff,dna a0008059,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,11,4,1960,102
https://data.biodiversitydata.nl/naturalis/specimen/l.2767872,l.2767872,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,1,1,1961,1
007608b4-8170-4721-8b40-fabeb86ed2e0,412436,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,3,2,1961,34
https://data.biodiversitydata.nl/naturalis/specimen/l.2777317,l.2777317,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,3,2,1961,34
http://specimens.kew.org/herbarium/k000825872,,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,4,1,1961,4
https://data.biodiversitydata.nl/naturalis/specimen/l.2777552,l.2777552,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,5,11,1961,309
https://data.biodiversitydata.nl/naturalis/specimen/l.2777519,l.2777519,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,6,6,1961,157
30204ca3-d8ee-4b72-bd07-37ec4f0d8a37,724875,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,8,1,1961,8
http://specimens.kew.org/herbarium/k000646931,,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,8,10,1961,281
http://specimens.kew.org/herbarium/k000670803,,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,9,9,1961,252
https://data.biodiversitydata.nl/naturalis/specimen/l.2768076,l.2768076,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,9,9,1961,252
https://data.biodiversitydata.nl/naturalis/specimen/l.2767933,l.2767933,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,11,4,1961,101
9da2bf5e-47cd-4cf3-b983-e723add97eff,187651,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,1,5,1962,121
https://data.biodiversitydata.nl/naturalis/specimen/l.2767986,l.2767986,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,1,5,1962,121
https://data.biodiversitydata.nl/naturalis/specimen/l.2777288,l.2777288,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,3,8,1962,215
https://data.biodiversitydata.nl/naturalis/specimen/l.2777339,l.2777339,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,3,10,1962,276
https://data.biodiversitydata.nl/naturalis/specimen/l.2777164,l.2777164,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,5,5,1962,125
76a0ad81-9506-4312-b617-eee627786b68,qrs 504383.1,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,6,9,1962,249
6125181f-3ba4-4483-a2f2-5ec03ebc3c50,qrs 504385.3,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,6,9,1962,249
4ecf31b7-bdb9-486d-a6f1-457fd852d4e7,qrs 504384.2,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,6,9,1962,249
https://data.biodiversitydata.nl/naturalis/specimen/l%20%200693589,l  0693589,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,9,6,1962,160
https://data.biodiversitydata.nl/naturalis/specimen/l.2768073,l.2768073,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,9,6,1962,160
https://data.biodiversitydata.nl/naturalis/specimen/l.2767950,l.2767950,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,11,9,1962,254
95cf6aa5-7d04-4b89-b7c7-e6df7c1cc33a,jct jct-s2422.1,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,1,3,1963,60
5a2a9479-d09d-4fed-8e6d-e59703fe7de4,dna a0009830,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,1,3,1963,60
https://data.biodiversitydata.nl/naturalis/specimen/l.2767779,l.2767779,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,1,11,1963,305
https://data.biodiversitydata.nl/naturalis/specimen/l.2777172,l.2777172,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,2,9,1963,245
https://data.biodiversitydata.nl/naturalis/specimen/l.2777528,l.2777528,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,6,8,1963,218
33cdee16-40b4-4075-8cfe-449c03286ccc,33738,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,7,11,1963,311
https://data.biodiversitydata.nl/naturalis/specimen/l.2767946,l.2767946,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,7,11,1963,311
c439495c-bac5-4987-b1fd-6604a861629e,608236,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,10,5,1963,130
3e029092-3e66-437b-9c39-d09e83803620,608237,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,10,6,1963,161
https://data.biodiversitydata.nl/naturalis/specimen/l.4224139,l.4224139,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,10,6,1963,161
f1586ee6-cf80-4267-b859-63c286ffcc15,608251,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,10,12,1963,344
https://data.biodiversitydata.nl/naturalis/specimen/l.2767876,l.2767876,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,10,12,1963,344
9ea1428a-66fd-4c4f-929c-6889935b48f5,608241,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,11,4,1963,101
https://data.biodiversitydata.nl/naturalis/specimen/l.2767880,l.2767880,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,11,4,1963,101
https://data.biodiversitydata.nl/naturalis/specimen/l.2767881,l.2767881,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,11,4,1963,101
https://data.biodiversitydata.nl/naturalis/specimen/l.2777633,l.2777633,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,12,5,1963,132
https://data.biodiversitydata.nl/naturalis/specimen/l.2767926,l.2767926,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,12,6,1963,163
bd86aad9-368a-4c91-9448-5eb8fee4092d,608239,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,12,10,1963,285
eef7de95-4021-4be8-9ab3-85715baf74f3,608242,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,12,12,1963,346
https://data.biodiversitydata.nl/naturalis/specimen/l.2767834,l.2767834,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,3,3,1964,63
http://specimens.kew.org/herbarium/k000670866,,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,3,8,1964,216
b469ae8e-1489-4cbc-8a95-a0a3c94c65c1,26692,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,3,8,1964,216
https://data.biodiversitydata.nl/naturalis/specimen/l.2768034,l.2768034,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,3,8,1964,216
https://data.biodiversitydata.nl/naturalis/specimen/l.2767839,l.2767839,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,4,3,1964,64
https://data.biodiversitydata.nl/naturalis/specimen/l.2767897,l.2767897,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,5,5,1964,126
https://data.biodiversitydata.nl/naturalis/specimen/l.2777487,l.2777487,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,5,7,1964,187
http://specimens.kew.org/herbarium/k000825973,,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,6,7,1964,188
https://data.biodiversitydata.nl/naturalis/specimen/l.2777634,l.2777634,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,6,7,1964,188
https://data.biodiversitydata.nl/naturalis/specimen/l.2777157,l.2777157,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,6,10,1964,280
376c338c-b581-4f5c-99d7-4f29e1dcc9ab,11356,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,7,2,1964,38
67357923-e111-45dc-9069-1a9ed1e031a6,660822,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,7,2,1964,38
https://data.biodiversitydata.nl/naturalis/specimen/l.2767906,l.2767906,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,9,4,1964,100
https://data.biodiversitydata.nl/naturalis/specimen/l.2767789,l.2767789,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,9,9,1964,253
https://data.biodiversitydata.nl/naturalis/specimen/l.2767902,l.2767902,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,12,4,1964,103
https://data.biodiversitydata.nl/naturalis/specimen/l.2767840,l.2767840,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,2,4,1965,92
https://data.biodiversitydata.nl/naturalis/specimen/l.2767895,l.2767895,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,2,5,1965,122
http://specimens.kew.org/herbarium/k000826521,,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,3,6,1965,154
https://data.biodiversitydata.nl/naturalis/specimen/l.2777313,l.2777313,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,3,6,1965,154
5e2d6859-98e6-47c8-b894-14fe4db96528,17665,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,3,8,1965,215
http://specimens.kew.org/herbarium/k000670843,,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,3,8,1965,215
https://data.biodiversitydata.nl/naturalis/specimen/l.2777275,l.2777275,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,6,8,1965,218
http://specimens.kew.org/herbarium/k000825905,,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,6,12,1965,340
https://data.biodiversitydata.nl/naturalis/specimen/l.2777547,l.2777547,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,6,12,1965,340
https://data.biodiversitydata.nl/naturalis/specimen/l.2767829,l.2767829,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,7,8,1965,219
eaf38f22-09e6-4f6f-988d-ac2f72a9a16d,652924,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,8,8,1965,220
fab65755-769c-441e-bfc8-c6367d3ac56f,41166,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,10,2,1965,41
https://data.biodiversitydata.nl/naturalis/specimen/l.2767842,l.2767842,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,12,1,1965,12
059ac64a-e5f2-49c4-b04b-4b53bf936b9d,jct jct-s2424.1,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,12,6,1965,163
f0b9649b-dcde-4dd0-8f40-54e74367fe51,dna a0013178,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,1,1,1966,1
9f92ad2c-5b9f-41cf-9b1d-58604cb9672a,dna d0016446,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,1,1,1966,1
http://specimens.kew.org/herbarium/k000670853,,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,1,8,1966,213
3ca55073-41fc-4264-a21a-f5a0c6e75e2f,27725,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,1,8,1966,213
https://data.biodiversitydata.nl/naturalis/specimen/l.2767983,l.2767983,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,1,8,1966,213
https://data.biodiversitydata.nl/naturalis/specimen/l.2767903,l.2767903,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,5,2,1966,36
https://data.biodiversitydata.nl/naturalis/specimen/l.2767904,l.2767904,7ddf754f-d193-4cc9-b351-99906754a03b,premna,premna serratifolia,9,8,1966,221
